title,price_gbp,rating_numeric,availability,product_link,page,title_length,is_expensive,price_level,rating_level,price_usd,normalized_price,price_normalized,rating_normalized,price_standardized,rating_standardized
Frostbite (Vampire Academy #2),29.99,5,In stock,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html,10,30,False,Medium,High,38.0873,-0.3518378395219497,0.399879975995199,1.0,-0.35166187660045517,1.4474201017708859
Follow You Home,21.36,1,In stock,https://books.toscrape.com/catalogue/follow-you-home_809/index.html,10,15,False,Medium,Low,27.1272,-0.9495054323205612,0.22724544908981795,0.0,-0.9490305608568407,-1.3401005564301463
First Steps for New Christians (Print Edition),29.0,1,In stock,https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html,10,46,False,Medium,Low,36.83,-0.4203999388117092,0.3800760152030406,0.0,-0.42018968626601955,-1.3401005564301463
Finders Keepers (Bill Hodges Trilogy #2),53.53,5,In stock,https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html,10,40,True,High,High,67.98310000000001,1.2784165213678902,0.8707741548309662,1.0,1.27777715322519,1.4474201017708859
"Fables, Vol. 1: Legends in Exile (Fables #1)",41.62,4,In stock,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,10,44,True,High,High,52.8574,0.4535936905183576,0.6325265053010601,0.75,0.45336683694551977,0.750539937220628
Eureka Trivia 6.0,54.59,4,In stock,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html,10,17,True,High,High,69.3293,1.351826445859956,0.8919783956791358,0.75,1.3511503635741784,0.750539937220628
Drive: The Surprising Truth About What Motivates Us,34.95,4,In stock,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html,10,51,False,Medium,High,44.386500000000005,-0.008334796615679006,0.49909981996399283,0.75,-0.008330628175000339,0.750539937220628
Done Rubbed Out (Reightman & Bailey #1),37.72,5,In stock,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html,10,39,True,Medium,High,47.9044,0.18350057210415316,0.5545109021804361,1.0,0.18340879886905362,1.4474201017708859
Doing It Over (Most Likely To #1),35.61,3,In stock,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,10,33,True,Medium,Low,45.2247,0.03737326957749383,0.5123024604920984,0.5,0.037354578268709096,0.053659772670369844
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,3,In stock,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,10,107,True,High,Low,53.5432,0.49099119922186274,0.6433286657331465,0.5,0.4907456422176458,0.053659772670369844
Dark Notes,19.19,5,In stock,https://books.toscrape.com/catalogue/dark-notes_800/index.html,11,10,False,Low,High,24.3713,-1.0997880135920544,0.1838367673534707,1.0,-1.099237982042977,1.4474201017708859
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.43,3,In stock,https://books.toscrape.com/catalogue/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html,11,99,False,Low,Low,24.6761,-1.0831668986127188,0.1886377275455091,0.5,-1.0826251796998099,0.053659772670369844
Close to You,49.46,4,In stock,https://books.toscrape.com/catalogue/close-to-you_798/index.html,11,12,True,High,High,62.8142,0.9965501131766561,0.7893578715743148,0.75,0.9960517134889804,0.750539937220628
Chasing Heaven: What Dying Taught Me About Living,37.8,2,In stock,https://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,11,49,True,Medium,Low,48.006,0.1890409437639316,0.5561112222444489,0.25,0.1889463996501092,-0.6432203918798882
Big Magic: Creative Living Beyond Fear,30.8,3,In stock,https://books.toscrape.com/catalogue/big-magic-creative-living-beyond-fear_796/index.html,11,38,False,Medium,Low,39.116,-0.29574157646669164,0.41608321664332865,0.5,-0.29559366869226583,0.053659772670369844
Becoming Wise: An Inquiry into the Mystery and Art of Living,27.43,2,In stock,https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html,11,60,False,Medium,Low,34.8361,-0.5291297326348633,0.34866973394678935,0.25,-0.528865101594238,-0.6432203918798882
Beauty Restored (Riley Family Legacy Novellas #3),11.11,2,In stock,https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html,11,49,False,Low,Low,14.1097,-1.6593655512296883,0.022204440888177624,0.25,-1.6585356609296045,-0.6432203918798882
Batman: The Long Halloween (Batman),36.5,2,In stock,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,11,35,True,Medium,Low,46.355000000000004,0.09900990429253029,0.5301060212042408,0.25,0.098960386957954,-0.6432203918798882
Batman: The Dark Knight Returns (Batman),15.38,5,In stock,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,11,40,False,Low,High,19.532600000000002,-1.3636482138890078,0.10762152430486098,1.0,-1.3629662192407554,1.4474201017708859
Ayumi's Violin,15.48,2,In stock,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html,11,14,False,Low,Low,19.6596,-1.3567227493142848,0.10962192438487697,0.25,-1.3560442182644359,-0.6432203918798882
Anonymous,46.82,4,In stock,https://books.toscrape.com/catalogue/anonymous_790/index.html,11,9,True,High,High,59.461400000000005,0.8137178484039638,0.7365473094618924,0.75,0.8133108877141416,0.750539937220628
Amy Meets the Saints and Sages,18.46,3,In stock,https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html,11,30,False,Low,Low,23.444200000000002,-1.1503439049875337,0.16923384676935388,0.5,-1.1497685891701104,0.053659772670369844
Amid the Chaos,36.58,1,In stock,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html,11,14,True,Medium,Low,46.4566,0.10455027595230872,0.5317063412682536,0.0,0.1044979877390096,-1.3401005564301463
Amatus,50.54,5,In stock,https://books.toscrape.com/catalogue/amatus_787/index.html,11,6,True,High,High,64.1858,1.0713451305836665,0.8109621924384877,1.0,1.0708093240332324,1.4474201017708859
Agnostic: A Spirited Manifesto,12.51,5,In stock,https://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html,11,30,False,Low,High,15.8877,-1.5624090471835639,0.05021004200840167,1.0,-1.5616276472611295,1.4474201017708859
Zealot: The Life and Times of Jesus of Nazareth,24.7,3,In stock,https://books.toscrape.com/catalogue/zealot-the-life-and-times-of-jesus-of-nazareth_785/index.html,11,47,False,Medium,Low,31.369,-0.7181949155248065,0.29405881176235243,0.5,-0.7178357282477644,0.053659772670369844
You (You #1),43.61,5,In stock,https://books.toscrape.com/catalogue/you-you-1_784/index.html,11,12,True,High,High,55.3847,0.5914104355553492,0.6723344668933786,1.0,0.5911146563742808,1.4474201017708859
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,4,In stock,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,11,64,True,Medium,High,47.421800000000005,0.15718380672020535,0.5469093818763753,0.75,0.15710519515903928,0.750539937220628
Wild Swans,14.36,2,In stock,https://books.toscrape.com/catalogue/wild-swans_782/index.html,11,10,False,Low,Low,18.237199999999998,-1.4342879525511847,0.08721744348869773,0.25,-1.433570629199216,-0.6432203918798882
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,4,In stock,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html,11,82,True,High,High,66.8655,1.217472433110326,0.8531706341268253,0.75,1.216863544633577,0.750539937220628
Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.2,4,In stock,https://books.toscrape.com/catalogue/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html,12,102,True,Medium,High,48.514,0.21674280206282476,0.5641128225645129,0.75,0.2166344035553882,0.750539937220628
What's It Like in Space?: Stories from Astronauts Who've Been There,19.6,2,In stock,https://books.toscrape.com/catalogue/whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html,12,67,False,Low,Low,24.892000000000003,-1.0713936088356892,0.19203840768153632,0.25,-1.0708577780400663,-0.6432203918798882
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.9,1,In stock,https://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html,12,62,True,High,Low,68.453,1.3040407402943657,0.8781756351270253,0.0,1.3033885568375725,-1.3401005564301463
Walt Disney's Alice in Wonderland,12.96,5,In stock,https://books.toscrape.com/catalogue/walt-disneys-alice-in-wonderland_777/index.html,12,33,False,Low,High,16.459200000000003,-1.5312444565973093,0.05921184236847371,1.0,-1.5304786428676909,1.4474201017708859
V for Vendetta (V for Vendetta Complete),37.1,4,In stock,https://books.toscrape.com/catalogue/v-for-vendetta-v-for-vendetta-complete_776/index.html,12,40,True,Medium,High,47.117000000000004,0.14056269174086955,0.5421084216843369,0.75,0.14049239281587197,0.750539937220628
Until Friday Night (The Field Party #1),46.31,2,In stock,https://books.toscrape.com/catalogue/until-friday-night-the-field-party-1_775/index.html,12,39,True,High,Low,58.813700000000004,0.7783979790728757,0.7263452690538108,0.25,0.7780086827349115,-0.6432203918798882
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",45.95,2,In stock,https://books.toscrape.com/catalogue/unbroken-a-world-war-ii-story-of-survival-resilience-and-redemption_774/index.html,12,70,True,High,Low,58.356500000000004,0.7534663066038723,0.7191438287657532,0.25,0.7530894792201609,-0.6432203918798882
Twenty Yawns,22.08,2,In stock,https://books.toscrape.com/catalogue/twenty-yawns_773/index.html,12,12,False,Medium,Low,28.0416,-0.8996420873825542,0.24164832966593314,0.25,-0.8991921538273393,-0.6432203918798882
Through the Woods,25.38,2,In stock,https://books.toscrape.com/catalogue/through-the-woods_772/index.html,12,17,False,Medium,Low,32.2326,-0.6711017564166888,0.30766153230646126,0.25,-0.6707661216087909,-0.6432203918798882
This Is Where It Ends,27.12,2,In stock,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html,12,21,False,Medium,Low,34.4424,-0.5505986728165051,0.3424684936987398,0.25,-0.5503233046208289,-0.6432203918798882
The Year of Magical Thinking,43.04,2,In stock,https://books.toscrape.com/catalogue/the-year-of-magical-thinking_770/index.html,12,28,True,High,Low,54.6608,0.551935287479427,0.6609321864372875,0.25,0.5516592508092589,-0.6432203918798882
The Wright Brothers,56.8,4,In stock,https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html,12,19,True,High,High,72.136,1.5048792129613382,0.9361872374474894,0.75,1.5041265851508423,0.750539937220628
The White Queen (The Cousins' War #1),25.91,5,In stock,https://books.toscrape.com/catalogue/the-white-queen-the-cousins-war-1_768/index.html,12,37,False,Medium,High,32.9057,-0.6343967941706559,0.3182636527305461,1.0,-0.6340795164342966,1.4474201017708859
The Wedding Pact (The O'Malleys #2),32.61,3,In stock,https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,12,35,False,Medium,Low,41.4147,-0.17039066766420197,0.4522904580916183,0.5,-0.17030545102088032,0.053659772670369844
The Time Keeper,27.88,5,In stock,https://books.toscrape.com/catalogue/the-time-keeper_766/index.html,12,15,False,Medium,High,35.4076,-0.49796514204860903,0.3576715343068613,1.0,-0.4977160972007997,1.4474201017708859
The Testament of Mary,52.67,4,In stock,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,12,21,True,High,High,66.8909,1.2188575260252708,0.8535707141428286,0.75,1.218247944828841,0.750539937220628
The Star-Touched Queen,46.02,5,In stock,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html,12,22,True,High,High,58.44540000000001,0.7583141318061785,0.7205441088217643,1.0,0.7579348799035847,1.4474201017708859
The Songs of the Gods,44.48,5,In stock,https://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html,12,21,True,High,High,56.489599999999996,0.6516619773554408,0.6897379475895178,1.0,0.6513360648682617,1.4474201017708859
The Song of Achilles,37.4,5,In stock,https://books.toscrape.com/catalogue/the-song-of-achilles_762/index.html,12,20,True,Medium,High,47.498,0.16133908546503892,0.5481096219243848,1.0,0.16125839574483072,1.4474201017708859
The Rosie Project (Don Tillman #1),54.04,1,In stock,https://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,12,34,True,High,Low,68.6308,1.3137363906989783,0.8809761952390478,0.0,1.31307935820442,-1.3401005564301463
The Power of Habit: Why We Do What We Do in Life and Business,16.88,3,In stock,https://books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,13,61,False,Low,Low,21.4376,-1.2597662452681602,0.137627525505101,0.5,-1.2591362045959609,0.053659772670369844
The Marriage of Opposites,28.08,4,In stock,https://books.toscrape.com/catalogue/the-marriage-of-opposites_759/index.html,13,25,False,Medium,High,35.6616,-0.4841142128991627,0.36167233446689334,0.75,-0.48387209524816044,0.750539937220628
The Lucifer Effect: Understanding How Good People Turn Evil,10.4,1,In stock,https://books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,13,59,False,Low,Low,13.208,-1.708536349710223,0.00800160032006402,0.0,-1.707681867861474,-1.3401005564301463
The Long Haul (Diary of a Wimpy Kid #9),44.07,1,In stock,https://books.toscrape.com/catalogue/the-long-haul-diary-of-a-wimpy-kid-9_757/index.html,13,39,True,High,Low,55.9689,0.6232675725990761,0.6815363072614523,0.0,0.6229558608653514,-1.3401005564301463
The Loney,23.4,1,In stock,https://books.toscrape.com/catalogue/the-loney_756/index.html,13,9,False,Medium,Low,29.718,-0.8082259549962081,0.2680536107221444,0.0,-0.8078217409399199,-1.3401005564301463
The Literature Book (Big Ideas Simply Explained),17.43,3,In stock,https://books.toscrape.com/catalogue/the-literature-book-big-ideas-simply-explained_755/index.html,13,48,False,Low,Low,22.1361,-1.2216761901071826,0.14862972594518903,0.5,-1.2210651992262027,0.053659772670369844
The Last Mile (Amos Decker #2),54.21,2,In stock,https://books.toscrape.com/catalogue/the-last-mile-amos-decker-2_754/index.html,13,30,True,High,Low,68.8467,1.3255096804760078,0.884376875375075,0.25,1.3248467598641636,-0.6432203918798882
The Immortal Life of Henrietta Lacks,40.67,2,In stock,https://books.toscrape.com/catalogue/the-immortal-life-of-henrietta-lacks_753/index.html,13,36,True,High,Low,51.6509,0.38780177705848756,0.6135227045409082,0.25,0.3876078276704834,-0.6432203918798882
The Hidden Oracle (The Trials of Apollo #1),52.26,2,In stock,https://books.toscrape.com/catalogue/the-hidden-oracle-the-trials-of-apollo-1_752/index.html,13,43,True,High,Low,66.3702,1.1904631212689054,0.8453690738147629,0.25,1.1898677408259304,-0.6432203918798882
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,28.77,3,In stock,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,13,113,False,Medium,Low,36.5379,-0.43632850733357254,0.3754750950190038,0.5,-0.43611028851155476,0.053659772670369844
The Guilty (Will Robie #4),13.82,2,In stock,https://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,13,26,False,Low,Low,17.5514,-1.47168546125469,0.07641528305661133,0.25,-1.470949434471342,-0.6432203918798882
The First Hostage (J.B. Collins #2),25.85,3,In stock,https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,13,35,False,Medium,Low,32.8295,-0.6385520729154897,0.3170634126825365,0.5,-0.6382327170200883,0.053659772670369844
The Dovekeepers,48.78,1,In stock,https://books.toscrape.com/catalogue/the-dovekeepers_748/index.html,13,15,True,High,Low,61.9506,0.9494569540685385,0.775755151030206,0.0,0.9489821068500067,-1.3401005564301463
The Darkest Lie,35.35,5,In stock,https://books.toscrape.com/catalogue/the-darkest-lie_747/index.html,13,15,True,Medium,High,44.8945,0.019367061683213668,0.5071014202840568,1.0,0.019357375730278154,1.4474201017708859
The Bane Chronicles (The Bane Chronicles #1-11),44.73,4,In stock,https://books.toscrape.com/catalogue/the-bane-chronicles-the-bane-chronicles-1-11_746/index.html,13,47,True,High,High,56.8071,0.6689756387922489,0.6947389477895578,0.75,0.6686410673090608,0.750539937220628
The Bad-Ass Librarians of Timbuktu: And Their Race to Save the Worldâs Most Precious Manuscripts,15.77,1,In stock,https://books.toscrape.com/catalogue/the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745/index.html,13,98,False,Low,Low,20.0279,-1.3366389020475877,0.11542308461692337,0.0,-1.335970415433109,-1.3401005564301463
The 14th Colony (Cotton Malone #11),39.24,1,In stock,https://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,13,35,True,Medium,Low,49.8348,0.2887676336399459,0.5849169833966793,0.0,0.2886232137091125,-1.3401005564301463
That Darkness (Gardiner and Renner #1),13.92,1,In stock,https://books.toscrape.com/catalogue/that-darkness-gardiner-and-renner-1_743/index.html,13,38,False,Low,Low,17.6784,-1.4647599966799665,0.07841568313662732,0.0,-1.4640274334950223,-1.3401005564301463
Tastes Like Fear (DI Marnie Rome #3),10.69,1,In stock,https://books.toscrape.com/catalogue/tastes-like-fear-di-marnie-rome-3_742/index.html,13,36,False,Low,Low,13.5763,-1.688452502443526,0.013802760552110412,0.0,-1.687608065030147,-1.3401005564301463
Take Me with You,45.21,3,In stock,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html,13,16,True,High,Low,57.4167,0.7022178687509204,0.7043408681736347,0.5,0.7018666719953953,0.053659772670369844
Swell: A Year of Waves,45.58,1,In stock,https://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html,14,22,True,High,Low,57.8866,0.7278420876773961,0.7117423484696939,0.0,0.7274780756077779,-1.3401005564301463
Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),11.89,5,In stock,https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,14,61,False,Low,High,15.1003,-1.6053469275468475,0.03780756151230247,1.0,-1.6045440533143112,1.4474201017708859
Still Life with Bread Crumbs,26.41,3,In stock,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,14,28,False,Medium,Low,33.5407,-0.5997694712970398,0.3282656531306261,0.5,-0.5994695115526985,0.053659772670369844
Steve Jobs,39.5,5,In stock,https://books.toscrape.com/catalogue/steve-jobs_737/index.html,14,10,True,Medium,High,50.165,0.3067738415342261,0.5901180236047209,1.0,0.30662041624754344,1.4474201017708859
Sorting the Beef from the Bull: The Science of Food Fraud Forensics,44.74,4,In stock,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,14,67,True,High,High,56.8198,0.6696681852497215,0.6949389877975595,0.75,0.6693332674066931,0.750539937220628
Someone Like You (The Harrisons #2),52.79,5,In stock,https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,14,35,True,High,High,67.0433,1.2271680835149383,0.8559711942388477,1.0,1.2265543460004245,1.4474201017708859
"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",35.43,4,In stock,https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,14,50,True,Medium,High,44.9961,0.024907433342992103,0.5087017403480696,0.75,0.024894976511333752,0.750539937220628
Shtum,55.84,4,In stock,https://books.toscrape.com/catalogue/shtum_733/index.html,14,5,True,High,High,70.91680000000001,1.438394753043996,0.9169833966793359,0.75,1.437675375778174,0.750539937220628
See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,In stock,https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,14,66,True,High,Low,62.064899999999994,0.955689872185789,0.7775555111022203,0.5,0.9552119077286942,0.053659772670369844
salt.,46.78,4,In stock,https://books.toscrape.com/catalogue/salt_731/index.html,14,5,True,High,High,59.4106,0.8109476625740746,0.735747149429886,0.75,0.8105420873236139,0.750539937220628
Robin War,47.82,3,In stock,https://books.toscrape.com/catalogue/robin-war_730/index.html,14,9,True,High,Low,60.7314,0.8829724941511957,0.7565513102620524,0.5,0.8825308974773381,0.053659772670369844
"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",25.48,2,In stock,https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,14,65,False,Medium,Low,32.3596,-0.6641762918419656,0.30966193238647727,0.25,-0.6638441206324711,-0.6432203918798882
Rain Fish,23.57,3,In stock,https://books.toscrape.com/catalogue/rain-fish_728/index.html,14,9,False,Medium,Low,29.9339,-0.7964526652191786,0.27145429085817163,0.5,-0.7960543392801764,0.053659772670369844
"Quarter Life Poetry: Poems for the Young, Broke and Hangry",50.89,5,In stock,https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,14,58,True,High,High,64.6303,1.0955842565951979,0.8179635927185437,1.0,1.0950363274503514,1.4474201017708859
Pet Sematary,10.56,3,In stock,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,14,12,False,Low,Low,13.411200000000001,-1.6974556063906658,0.011202240448089627,0.5,-1.6966066662993624,0.053659772670369844
"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",52.15,3,In stock,https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,14,81,True,High,Low,66.23049999999999,1.18284511023671,0.8431686337267453,0.5,1.1822535397519787,0.053659772670369844
Once Was a Time,18.28,2,In stock,https://books.toscrape.com/catalogue/once-was-a-time_724/index.html,14,15,False,Low,Low,23.215600000000002,-1.1628097412220353,0.1656331266253251,0.25,-1.1622281909274856,-0.6432203918798882
Old School (Diary of a Wimpy Kid #10),11.83,5,In stock,https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,14,37,False,Low,High,15.0241,-1.6095022062916815,0.03660732146429286,1.0,-1.6086972539001032,1.4474201017708859
No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,21.95,2,In stock,https://books.toscrape.com/catalogue/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html,14,68,False,Medium,Low,27.8765,-0.9086451913296943,0.23904780956191235,0.25,-0.9081907550965548,-0.6432203918798882
"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",38.39,2,In stock,https://books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,14,82,True,Medium,Low,48.7553,0.22990118475479868,0.5679135827165434,0.25,0.22978620541039538,-0.6432203918798882
My Name Is Lucy Barton,41.56,1,In stock,https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,15,22,True,High,Low,52.781200000000005,0.449438411773524,0.6313262652530506,0.0,0.44921363635972833,-1.3401005564301463
My Mrs. Brown,24.48,3,In stock,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,15,13,False,Medium,Low,31.0896,-0.7334309375891974,0.28965793158631725,0.5,-0.7330641303956675,0.053659772670369844
My Kind of Crazy,40.36,1,In stock,https://books.toscrape.com/catalogue/my-kind-of-crazy_718/index.html,15,16,True,High,Low,51.2572,0.3663328368768455,0.6073214642928585,0.0,0.36614962464389234,-1.3401005564301463
Mr. Mercedes (Bill Hodges Trilogy #1),28.9,1,In stock,https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,15,37,False,Medium,Low,36.702999999999996,-0.4273254033864325,0.37807561512302457,0.0,-0.4271116872423393,-1.3401005564301463
More Than Music (Chasing the Dream #1),37.61,2,In stock,https://books.toscrape.com/catalogue/more-than-music-chasing-the-dream-1_716/index.html,15,38,True,Medium,Low,47.7647,0.17588256107195768,0.5523104620924184,0.25,0.17579459779510204,-0.6432203918798882
Made to Stick: Why Some Ideas Survive and Others Die,38.85,5,In stock,https://books.toscrape.com/catalogue/made-to-stick-why-some-ideas-survive-and-others-die_715/index.html,15,52,True,Medium,High,49.3395,0.26175832179852543,0.5771154230846169,1.0,0.2616274099014658,1.4474201017708859
Luis Paints the World,53.95,3,In stock,https://books.toscrape.com/catalogue/luis-paints-the-world_714/index.html,15,21,True,High,Low,68.51650000000001,1.3075034725817276,0.8791758351670335,0.5,1.3068495573257326,0.053659772670369844
Luckiest Girl Alive,49.83,3,In stock,https://books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,15,19,True,High,Low,63.2841,1.0221743321031318,0.796759351870374,0.5,1.0216631171013628,0.053659772670369844
Lowriders to the Center of the Earth (Lowriders in Space #2),51.51,2,In stock,https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,15,60,True,High,Low,65.4177,1.1385221369584815,0.8303660732146428,0.25,1.1379527335035329,-0.6432203918798882
Love Is a Mix Tape (Music #1),18.03,1,In stock,https://books.toscrape.com/catalogue/love-is-a-mix-tape-music-1_711/index.html,15,29,False,Low,Low,22.898100000000003,-1.1801234026588434,0.16063212642528507,0.0,-1.1795331933682849,-1.3401005564301463
Looking for Lovely: Collecting the Moments that Matter,29.14,5,In stock,https://books.toscrape.com/catalogue/looking-for-lovely-collecting-the-moments-that-matter_710/index.html,15,54,False,Medium,High,37.0078,-0.41070428840709666,0.38287657531506303,1.0,-0.410498884899172,1.4474201017708859
"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",46.91,4,In stock,https://books.toscrape.com/catalogue/living-leadership-by-insight-a-good-leader-achieves-a-great-leader-builds-monuments_709/index.html,15,85,True,High,High,59.5757,0.8199507665212145,0.7383476695339067,0.75,0.819540688592829,0.750539937220628
Let It Out: A Journey Through Journaling,26.79,5,In stock,https://books.toscrape.com/catalogue/let-it-out-a-journey-through-journaling_708/index.html,15,40,False,Medium,High,34.0233,-0.5734527059130918,0.3358671734346869,1.0,-0.5731659078426838,1.4474201017708859
Lady Midnight (The Dark Artifices #1),16.28,5,In stock,https://books.toscrape.com/catalogue/lady-midnight-the-dark-artifices-1_707/index.html,15,37,False,Low,High,20.675600000000003,-1.3013190327164992,0.12562512502500503,1.0,-1.3006682104538787,1.4474201017708859
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",19.55,1,In stock,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,15,69,False,Low,Low,24.828500000000002,-1.074856341123051,0.19103820764152832,0.0,-1.0743187785282262,-1.3401005564301463
Island of Dragons (Unwanteds #7),29.65,1,In stock,https://books.toscrape.com/catalogue/island-of-dragons-unwanteds-7_705/index.html,15,32,False,Medium,Low,37.655499999999996,-0.3753844190760085,0.39307861572314456,0.0,-0.37519667991994193,-1.3401005564301463
I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,25.98,4,In stock,https://books.toscrape.com/catalogue/i-know-what-im-doing-and-other-lies-i-tell-myself-dispatches-from-a-life-under-construction_704/index.html,15,96,False,Medium,High,32.9946,-0.6295489689683496,0.3196639327865573,0.75,-0.6292341157508728,0.750539937220628
I Am Pilgrim (Pilgrim #1),10.6,4,In stock,https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,15,25,False,Low,High,13.462,-1.6946854205607766,0.012002400480096011,0.75,-1.6938378659088347,0.750539937220628
